Title,URL,File
Optymalizacja modelu organizacji świadczeń psychiatrycznych dla województwa,https://ppm.edu.pl/info/phd/UMW7945a9b7ba39492782be6e4bfcdeea86?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOptymalizacja%2Bmodelu%2Borganizacji%2B%25C5%259Bwiadcze%25C5%2584%2Bpsychiatrycznych%2Bdla%2Bwojew%25C3%25B3dztwa%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMWcfebf33bb04240f8ad33087bc5d42051/Depukat+Anna.pdf?entityType=phd&entityId=UMW7945a9b7ba39492782be6e4bfcdeea86
Porównanie profili fingerprint wybranych polskich gatunków grzybów zlichenizowanych (porostów) i ich aktywności biologicznej,https://ppm.edu.pl/info/phd/UML15640f368cf14803bf1e42babe45fb53?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPor%25C3%25B3wnanie%2Bprofili%2Bfingerprint%2Bwybranych%2Bpolskich%2Bgatunk%25C3%25B3w%2Bgrzyb%25C3%25B3w%2Bzlichenizowanych%2B%2528porost%25C3%25B3w%2529%2Bi%2Bich%2Baktywno%25C5%259Bci%2Bbiologicznej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMLecb82977332740ad8c6577c98c72be81/2020_CC-BY_HAJNOS-STOLARZ.pdf?entityType=phd&entityId=UML15640f368cf14803bf1e42babe45fb53
Zaburzenia mikrobioty jelitowej w chorobie Alzheimera,https://ppm.edu.pl/info/phd/UMW9b74b151c01e49b5b0b1486db24048db?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZaburzenia%2Bmikrobioty%2Bjelitowej%2Bw%2Bchorobie%2BAlzheimera%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMW2d341d968c9b4863973e1ef59a9d6f41/Kowalski+Karol.pdf?entityType=phd&entityId=UMW9b74b151c01e49b5b0b1486db24048db
Zastosowanie algorytmu postępowania hemostatycznego opartego na wynikach tromboelastometrii u pacjentów z masywnym urazem,https://ppm.edu.pl/info/phd/UMW90fa6b54f3c1438caf3a542f09d616fe?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZastosowanie%2Balgorytmu%2Bpost%25C4%2599powania%2Bhemostatycznego%2Bopartego%2Bna%2Bwynikach%2Btromboelastometrii%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bmasywnym%2Burazem%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMWe6de4b00f3a441db8f074913a495a001/Kozera+Natalia.pdf?entityType=phd&entityId=UMW90fa6b54f3c1438caf3a542f09d616fe
Analiza wybranych problemów opiekunów rodzinnych sprawujących opiekę domową nad osobami starszymi na terenie Powiatu Zamojskiego,https://ppm.edu.pl/info/phd/UMLa1847fc90b754efa84d3cd653952faec?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bwybranych%2Bproblem%25C3%25B3w%2Bopiekun%25C3%25B3w%2Brodzinnych%2Bsprawuj%25C4%2585cych%2Bopiek%25C4%2599%2Bdomow%25C4%2585%2Bnad%2Bosobami%2Bstarszymi%2Bna%2Bterenie%2BPowiatu%2BZamojskiego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMLb387c14d978047c3bf984ca1c7275f37/2020_CC-BY_KWIKA.pdf?entityType=phd&entityId=UMLa1847fc90b754efa84d3cd653952faec
Badanie krótkich lipopeptydów pod kątem ich potencjalnego zastosowania w profilaktyce i zwalczaniu infekcji oka związanych ze stosowaniem soczewek kontaktowych,https://ppm.edu.pl/info/phd/GUMf4d8b4bfdac94c08b49cfdd8b899533d?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBadanie%2Bkr%25C3%25B3tkich%2Blipopeptyd%25C3%25B3w%2Bpod%2Bk%25C4%2585tem%2Bich%2Bpotencjalnego%2Bzastosowania%2Bw%2Bprofilaktyce%2Bi%2Bzwalczaniu%2Binfekcji%2Boka%2Bzwi%25C4%2585zanych%2Bze%2Bstosowaniem%2Bsoczewek%2Bkontaktowych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/GUMbe4e53dfebaf4c5d82ff65712c9fa240/GUMf4d8b4bfdac94c08b49cfdd8b899533d.pdf?entityType=phd&entityId=GUMf4d8b4bfdac94c08b49cfdd8b899533d
Powikłania sercowo-naczyniowe i przyczyny zgonów u chorych z zespołem stopy cukrzycowej,https://ppm.edu.pl/info/phd/UMWc5f6d865bcdf4eff976b6ce35b137b37?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BPowik%25C5%2582ania%2Bsercowo-naczyniowe%2Bi%2Bprzyczyny%2Bzgon%25C3%25B3w%2Bu%2Bchorych%2Bz%2Bzespo%25C5%2582em%2Bstopy%2Bcukrzycowej%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMWd691ee384cd4459eaa003972fa32f726/Majer-%C5%81obodzi%C5%84ska+Agnieszka.pdf?entityType=phd&entityId=UMWc5f6d865bcdf4eff976b6ce35b137b37
"Zmiany przepływu w bezpośrednich odgałęzieniach aorty brzusznej po wszczepieniu wielowarstwowego modulatora przepływu, z powodu tętniaka aorty w odcinku piersiowo-brzusznym",https://ppm.edu.pl/info/phd/UMW18266426b53d4c62a4adc31223046f0b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BZmiany%2Bprzep%25C5%2582ywu%2Bw%2Bbezpo%25C5%259Brednich%2Bodga%25C5%2582%25C4%2599zieniach%2Baorty%2Bbrzusznej%2Bpo%2Bwszczepieniu%2Bwielowarstwowego%2Bmodulatora%2Bprzep%25C5%2582ywu%252C%2Bz%2Bpowodu%2Bt%25C4%2599tniaka%2Baorty%2Bw%2Bodcinku%2Bpiersiowo-brzusznym%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMW2836eb7c419740b992ca10d84e884522/Malinowski+Maciej.pdf?entityType=phd&entityId=UMW18266426b53d4c62a4adc31223046f0b
Analiza czynności bioelektrycznej mózgu oceniana za pomocą endogennych potencjałów wywołanych P300 i N200 u chorych z zespołem obturacyjnego bezdechu śródsennego,https://ppm.edu.pl/info/phd/UMW76323e3f7bbd4c53b577090eb7805c8b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BAnaliza%2Bczynno%25C5%259Bci%2Bbioelektrycznej%2Bm%25C3%25B3zgu%2Boceniana%2Bza%2Bpomoc%25C4%2585%2Bendogennych%2Bpotencja%25C5%2582%25C3%25B3w%2Bwywo%25C5%2582anych%2BP300%2Bi%2BN200%2Bu%2Bchorych%2Bz%2Bzespo%25C5%2582em%2Bobturacyjnego%2Bbezdechu%2B%25C5%259Br%25C3%25B3dsennego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMW8664485eff9d4f7291d25b045c5b9f0b/Obara+Krystian.pdf?entityType=phd&entityId=UMW76323e3f7bbd4c53b577090eb7805c8b
Ocena stopnia niesamodzielności na podstawie Międzynarodowej Klasyfikacji Funkcjonowania Niepełnosprawności i Zdrowia (ICF) i jej korelacja związana z jakością życia osób starszych,https://ppm.edu.pl/info/phd/UMW8d6756faf69943918081d3328cd6b7de?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bstopnia%2Bniesamodzielno%25C5%259Bci%2Bna%2Bpodstawie%2BMi%25C4%2599dzynarodowej%2BKlasyfikacji%2BFunkcjonowania%2BNiepe%25C5%2582nosprawno%25C5%259Bci%2Bi%2BZdrowia%2B%2528ICF%2529%2Bi%2Bjej%2Bkorelacja%2Bzwi%25C4%2585zana%2Bz%2Bjako%25C5%259Bci%25C4%2585%2B%25C5%25BCycia%2Bos%25C3%25B3b%2Bstarszych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,https://ppm.edu.pl/docstore/download/UMWc4d83fe9bb6b434c9b59168aeca05f9e/Pawlak+Karol.pdf?entityType=phd&entityId=UMW8d6756faf69943918081d3328cd6b7de
