Title,URL,License,ID,File
Sytuacja epidemiologiczna ostrych zatruć dzieci w wieku 9-18 lat hospitalizowanych w Szpitalu Wojewódzkim w Suwałkach w latach 2013-2018 : analiza retrospektywna,https://ppm.edu.pl/info/phd/UMB9367273a84c24da8807def87b731f2f5?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BSytuacja%2Bepidemiologiczna%2Bostrych%2Bzatru%25C4%2587%2Bdzieci%2Bw%2Bwieku%2B9-18%2Blat%2Bhospitalizowanych%2Bw%2BSzpitalu%2BWojew%25C3%25B3dzkim%2Bw%2BSuwa%25C5%2582kach%2Bw%2Blatach%2B2013-2018%2B%253A%2Banaliza%2Bretrospektywna%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,804,https://ppm.edu.pl/docstore/download/UMBca2c5fd81cec4e738ddffc8db36d7ae5/000005129.pdf?entityType=phd&entityId=UMB9367273a84c24da8807def87b731f2f5
Wpływ uzależnienia od alkoholu i nikotyny na wybrane parametry stresu oksydacyjnego,https://ppm.edu.pl/info/phd/UMB1afb907eb9334d70a2b7a7651e003ef9?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BWp%25C5%2582yw%2Buzale%25C5%25BCnienia%2Bod%2Balkoholu%2Bi%2Bnikotyny%2Bna%2Bwybrane%2Bparametry%2Bstresu%2Boksydacyjnego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,805,https://ppm.edu.pl/docstore/download/UMB3fc3265d7b3e4b61a67e11091e63dcb1/000005130.pdf?entityType=phd&entityId=UMB1afb907eb9334d70a2b7a7651e003ef9
Ocena jakości życia pacjentów po chirurgicznym leczeniu guzów powiek,https://ppm.edu.pl/info/phd/UMW229378dbc6d343a6a62c13abe447db21?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bjako%25C5%259Bci%2B%25C5%25BCycia%2Bpacjent%25C3%25B3w%2Bpo%2Bchirurgicznym%2Bleczeniu%2Bguz%25C3%25B3w%2Bpowiek%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,806,https://ppm.edu.pl/docstore/download/UMW059a714a82ef43a1b4d79738d7b2cb78/P%C5%82awszewski+Rafa%C5%82.pdf?entityType=phd&entityId=UMW229378dbc6d343a6a62c13abe447db21
Rola przeciwciał anty-PLA2R w glomerulopatiach,https://ppm.edu.pl/info/phd/UMW19318c7272a048ddb496c7edfacc2eb6?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bprzeciwcia%25C5%2582%2Banty-PLA2R%2Bw%2Bglomerulopatiach%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,807,https://ppm.edu.pl/docstore/download/UMWa239fb9f2d3e4a3da4ba38c073ae015f/Rukasz+Dagna.pdf?entityType=phd&entityId=UMW19318c7272a048ddb496c7edfacc2eb6
Rola ekspresji białka YKL-40 w procesie angiogenezy w rakach gruczołu piersiowego,https://ppm.edu.pl/info/phd/UMW88466902a19a4995a80b0e7d52275ee0?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bekspresji%2Bbia%25C5%2582ka%2BYKL-40%2Bw%2Bprocesie%2Bangiogenezy%2Bw%2Brakach%2Bgruczo%25C5%2582u%2Bpiersiowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,808,https://ppm.edu.pl/docstore/download/UMWba3e84cf0a2a40daad2667a606673a0e/Rusak+Agnieszka.pdf?entityType=phd&entityId=UMW88466902a19a4995a80b0e7d52275ee0
Rola czynników genetycznych w powstawaniu wysiękowego zapalenia ucha środkowego,https://ppm.edu.pl/info/phd/UML23279dbb1b284766a60b96c8440f0414?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BRola%2Bczynnik%25C3%25B3w%2Bgenetycznych%2Bw%2Bpowstawaniu%2Bwysi%25C4%2599kowego%2Bzapalenia%2Bucha%2B%25C5%259Brodkowego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,809,https://ppm.edu.pl/docstore/download/UMLb1ed0f64b5104d8696c0b994da460351/2019_Licencja+CC+BY_SCHWARTZ_S.pdf?entityType=phd&entityId=UML23279dbb1b284766a60b96c8440f0414
Badania kliniczne i ocena wyników leczenia ubytków chrząstki stawu kolanowego rekonstruowanych za pomocą komórek macierzystych,https://ppm.edu.pl/info/phd/UMBb34c0fc8e5b542efafb87743058894e2?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BBadania%2Bkliniczne%2Bi%2Bocena%2Bwynik%25C3%25B3w%2Bleczenia%2Bubytk%25C3%25B3w%2Bchrz%25C4%2585stki%2Bstawu%2Bkolanowego%2Brekonstruowanych%2Bza%2Bpomoc%25C4%2585%2Bkom%25C3%25B3rek%2Bmacierzystych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,810,https://ppm.edu.pl/docstore/download/UMB5ca618cbbf654eeda1f882a5c50faca5/000005138.pdf?entityType=phd&entityId=UMBb34c0fc8e5b542efafb87743058894e2
Ocena korelacji zmian strukturalnych oraz metabolicznych w korze i istocie białej w badaniu rezonansu magnetycznego (MR) u pacjentów z chorobą Alzheimera i łagodnymi zaburzeniami funkcji poznawczych,https://ppm.edu.pl/info/phd/UMW3e4a4b941a04497cbdaea3839654770b?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BOcena%2Bkorelacji%2Bzmian%2Bstrukturalnych%2Boraz%2Bmetabolicznych%2Bw%2Bkorze%2Bi%2Bistocie%2Bbia%25C5%2582ej%2Bw%2Bbadaniu%2Brezonansu%2Bmagnetycznego%2B%2528MR%2529%2Bu%2Bpacjent%25C3%25B3w%2Bz%2Bchorob%25C4%2585%2BAlzheimera%2Bi%2B%25C5%2582agodnymi%2Bzaburzeniami%2Bfunkcji%2Bpoznawczych%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,811,https://ppm.edu.pl/docstore/download/UMW127715b0bfde407ba18a81b8d30bfafa/Sleiman+Katarzyna.pdf?entityType=phd&entityId=UMW3e4a4b941a04497cbdaea3839654770b
Profil miRNA w surowicy u pacjentek z zespołem policystycznych jajników,https://ppm.edu.pl/info/phd/UMW0e2b1925bbf34389baecd4a89d4f1479?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BProfil%2BmiRNA%2Bw%2Bsurowicy%2Bu%2Bpacjentek%2Bz%2Bzespo%25C5%2582em%2Bpolicystycznych%2Bjajnik%25C3%25B3w%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,812,https://ppm.edu.pl/docstore/download/UMW05581e0ec7a0488f931e4fa04a230e14/S%C5%82oka+Natalia.pdf?entityType=phd&entityId=UMW0e2b1925bbf34389baecd4a89d4f1479
Jakość śmierci i umierania chorych objętych domową opieką paliatywną w ocenie rodzin i bliskich chorego,https://ppm.edu.pl/info/phd/WUMd7fba08628224abc89a60901e01045e7?aq=.%3Ab10aa19e712b47a39463f17f3401e58a&r=phd&ps=100&tab=&title=Doktoraty%2B%25E2%2580%2593%2BJako%25C5%259B%25C4%2587%2B%25C5%259Bmierci%2Bi%2Bumierania%2Bchorych%2Bobj%25C4%2599tych%2Bdomow%25C4%2585%2Bopiek%25C4%2585%2Bpaliatywn%25C4%2585%2Bw%2Bocenie%2Brodzin%2Bi%2Bbliskich%2Bchorego%2B%25E2%2580%2593%2BPolska%2BPlatforma%2BMedyczna&lang=pl,CC BY,813,https://ppm.edu.pl/docstore/download/WUM41224346020844d68d8dafa92f3991ba/T_5049.pdf?entityType=phd&entityId=WUMd7fba08628224abc89a60901e01045e7
